Date,Open,High,Low,Close,Adj Close,Volume
1998-11-09,2.702310,2.702310,2.702310,2.702310,0.543696,16877
1998-11-10,2.684130,2.684130,2.684130,2.684130,0.540039,8439
1998-11-11,null,null,null,null,null,null
1998-11-12,null,null,null,null,null,null
1998-11-13,null,null,null,null,null,null
1998-11-16,2.747740,2.874990,2.747740,2.874990,0.578439,61180
1998-11-17,2.838040,2.884680,2.838040,2.884680,0.580389,16877
1998-11-18,2.932560,2.968920,2.932560,2.944670,0.592459,141346
1998-11-19,2.956780,3.023430,2.956780,3.023430,0.608305,54851
1998-11-20,3.029500,3.077960,2.835600,2.993140,0.602211,232440
1998-11-23,2.968920,2.993140,2.871960,2.993140,0.602211,132907
1998-11-24,2.871960,2.871960,2.859850,2.871960,0.577830,25316
1998-11-25,2.826520,2.896200,2.775020,2.853780,0.574172,1023176
1998-11-26,2.896200,2.908310,2.896200,2.908310,0.585143,219403
1998-11-27,2.908310,2.908310,2.908310,2.908310,0.585143,29535
1998-11-30,2.944670,2.944670,2.871960,2.902250,0.583924,348724
1998-12-01,2.859850,2.859850,2.811380,2.902250,0.583924,254845
1998-12-02,2.884090,2.884090,2.811380,2.811380,0.565641,46581
1998-12-03,2.835600,2.871960,2.787130,2.787130,0.560762,130798
1998-12-04,2.823490,2.859850,2.811380,2.859850,0.575393,489437
1998-12-07,2.884090,2.900440,2.878020,2.878020,0.579049,127844
1998-12-08,2.871960,2.953750,2.871960,2.878020,0.579049,456189
1998-12-09,2.847730,2.847730,2.847730,2.847730,0.572955,21096
1998-12-10,2.899830,2.920420,2.884090,2.884090,0.580270,63289
1998-12-11,2.871960,2.871960,2.871960,2.884090,0.580270,211
1998-12-14,null,null,null,null,null,null
1998-12-15,2.853780,2.859850,2.853780,2.859850,0.575393,12658
1998-12-16,2.871960,2.920420,2.871960,2.914380,0.586364,303788
1998-12-17,null,null,null,null,null,null
1998-12-18,2.871960,2.871960,2.846530,2.914380,0.586364,31645
1998-12-21,2.871960,2.884090,2.853780,2.859850,0.575393,92824
1998-12-22,2.908310,2.908310,2.847730,2.847730,0.572955,2194
1998-12-23,2.835600,2.896200,2.835600,2.896200,0.582707,101263
1998-12-24,null,null,null,null,null,null
1998-12-25,null,null,null,null,null,null
1998-12-28,null,null,null,null,null,null
1998-12-29,2.859850,2.859850,2.835600,2.835600,0.570514,25316
1998-12-30,2.835600,2.859850,2.788340,2.788340,0.561005,44513
1998-12-31,null,null,null,null,null,null
1999-01-01,null,null,null,null,null,null
1999-01-04,2.796680,2.806160,2.796680,2.806160,0.564591,92824
1999-01-05,2.808530,2.820380,2.737430,2.737430,0.550763,59070
1999-01-06,2.796680,2.796680,2.749280,2.749280,0.553147,25316
1999-01-07,2.772980,2.772980,2.772980,2.772980,0.557915,4219
1999-01-08,2.784830,2.784830,2.784830,2.784830,0.560299,8439
1999-01-11,2.784830,2.867790,2.784830,2.844080,0.572220,143456
1999-01-12,2.801420,2.801420,2.801420,2.801420,0.563637,8439
1999-01-13,2.725580,2.725580,2.607080,2.654480,0.534073,35864
1999-01-14,2.696430,2.772980,2.678180,2.654480,0.534073,54851
1999-01-15,2.725580,2.725580,2.701880,2.701880,0.543610,95778
1999-01-18,2.607080,2.607080,2.607080,2.607080,0.524537,8439
1999-01-19,2.607080,2.607080,2.512270,2.571530,0.517384,56960
1999-01-20,2.559680,2.607080,2.559680,2.595230,0.522152,16666
1999-01-21,2.630780,2.699510,2.630780,2.699510,0.543133,80166
1999-01-22,2.666330,2.666330,2.666330,2.699510,0.543133,21096
1999-01-25,2.690030,2.690030,2.690030,2.690030,0.541226,4219
1999-01-26,2.701880,2.737430,2.701880,2.725580,0.548378,113921
1999-01-27,2.725580,2.737430,2.701880,2.701880,0.543610,337543
1999-01-28,2.690030,2.744540,2.678180,2.725580,0.548378,103372
1999-01-29,2.678180,2.678180,2.678180,2.678180,0.538842,4219
1999-02-01,2.725580,2.772980,2.725580,2.772980,0.557915,16877
1999-02-02,2.772980,2.772980,2.772980,2.772980,0.557915,21096
1999-02-03,2.713730,2.737430,2.690030,2.737430,0.550763,21096
1999-02-04,2.761130,2.796680,2.713730,2.737430,0.550763,30590
1999-02-05,2.713730,2.713730,2.713730,2.713730,0.545994,8439
1999-02-08,2.768240,2.891490,2.768240,2.891490,0.581759,93879
1999-02-09,2.962590,3.123750,2.962590,2.998140,0.603217,979929
1999-02-10,2.981550,2.981550,2.915190,2.998140,0.603217,25316
1999-02-11,2.986290,3.009990,2.974440,2.974440,0.598448,62867
1999-02-12,3.032510,3.032510,3.032510,2.974440,0.598448,2110
1999-02-15,2.986290,2.986290,2.962590,2.962590,0.596064,27425
1999-02-16,2.938890,2.938890,2.938890,2.938890,0.591296,27425
1999-02-17,2.896230,2.896230,2.891490,2.891490,0.581759,12658
1999-02-18,2.867790,2.867790,2.792890,2.792890,0.561921,65821
1999-02-19,2.808530,2.867790,2.808530,2.844080,0.572220,46412
1999-02-22,2.844080,2.867790,2.844080,2.867790,0.576990,113921
1999-02-23,2.915190,2.927040,2.897410,2.897410,0.582950,126579
1999-02-24,2.847640,3.009990,2.847640,3.009990,0.605601,18143
1999-02-25,3.005250,3.005250,2.938890,2.938890,0.591296,22362
1999-02-26,2.938890,2.938890,2.893860,2.938890,0.591296,25316
1999-03-01,2.844080,2.844080,2.844080,2.844080,0.572220,4219
1999-03-02,2.915190,2.915190,2.844080,2.844080,0.572220,2321
1999-03-03,2.848820,2.848820,2.848820,2.848820,0.573174,8439
1999-03-04,2.820380,2.844080,2.820380,2.844080,0.572220,29535
